id	rate
46113	2878
46115	2750
46117	2731
46119	2473
46121	2707
46123	2769
46125	1575
46127	918
46129	1846
46135	1143
46137	2855
47000	3158
47001	426
47003	966
47005	591
47007	653
47009	1285
47011	405
47013	990
47015	272
47017	1517
47019	441
47021	340
47023	314
47025	811
47027	210
47029	810
47031	777
47033	271
47035	1768
47037	1084
47039	416
47041	343
47043	1017
47045	1113
47047	1831
47049	1055
47051	1270
47053	1525
47055	1560
47057	299
47059	1593
47061	494
47063	96
47065	1222
47067	180
47069	1737
47071	1433
47073	1009
47075	1189
47077	1141
47079	1304
47081	1564
47083	151
47085	1172
47087	354
47089	289
47091	336
47093	1102
47095	101
47097	961
47099	1576
47101	304
47103	1369
47105	190
47107	781
47109	1308
47111	352
47113	1281
47115	1054
47117	526
47119	1568
47121	140
47123	1643
47125	1204
47127	71
47129	1146
47131	1231
47133	802
47135	705
47137	99
47139	813
47141	625
47143	373
47145	496
47147	980
47149	1589
47151	1185
47153	273
47155	1491
47157	2002
47159	369
47161	915
47163	698
47165	1168
47167	910
47169	66
47171	126
47173	183
47175	286
47177	799
47179	398
47181	1939
47183	1446
47185	531
47187	1456
47189	1376
48000	3192
48001	2536
48003	2747
48005	2073
48007	240
48009	2306
48011	2321
48013	2643
48015	1679
48017	2123
48019	2057
48021	2249
48023	2198
48025	2235
48027	2524
48029	2654
48031	1850
48033	2277
48035	2445
48037	2244
48039	2704
48041	1466
48043	3092
48045	2290
48047	2392
48049	2395
48051	1720
48053	2457
48055	1233
48057	1096
48059	2286
48061	2259
48063	143
48065	2350
48067	2385
48069	2269
48071	1506
48073	2528
48075	1809
48077	2560
48079	2025
48081	2326
48083	2667
48085	2155
48087	2346
48089	2416
48091	1287
48093	2387
48095	2447
48097	2218
48099	2526
48101	2296
48103	2045
48105	2963
48107	2292
48109	3017
48111	2749
48113	2212
48115	2295
48117	2745
48119	251
48121	2231
48123	2320
48125	2301
48127	2699
48129	2366
48131	2814
48133	2364
48135	2278
48137	2884
48139	2383
48141	2481
48143	2558
48145	2008
48147	2258
48149	2402
48151	2284
48153	2455
48155	1829
48157	2184
48159	311
48161	2229
48163	2592
48165	2748
48167	536
48169	2265
48171	2532
48173	2293
48175	2169
48177	2540
48179	2363
48181	2378
48183	285
48185	2050
48187	1856
48189	2471
48191	2241
48193	2144
48195	2349
48197	1803
48199	2257
48201	2792
48203	2289
48205	2737
48207	2307
48209	1760
48211	2316
48213	2215
48215	2760
48217	2414
48219	2319
48221	736
48223	2014
48225	2649
48227	2299
48229	3053
48231	2152
48233	2247
48235	2525
48237	2323
48239	2131
48241	2389
48243	2901
48245	2224
48247	2598
48249	2192
48251	1918
48253	2369
48255	1964
48257	2039
48259	1727
48261	2736
48263	2304
48265	2573
48267	2659
48269	2324
48271	2705
48273	2237
48275	2167
48277	2317
48279	2489
48281	1862
48283	2740
48285	2425
48287	1618
48289	2548
48291	2613
48293	2314
48295	2376
48297	2514
48299	2380
48301	1738
48303	2273
48305	2260
48307	2538
48309	2508
48311	2600
48313	936
48315	547
48317	2339
48319	2370
48321	2567
48323	2675
48325	2696
48327	2303
48329	2294
48331	2491
48333	1967
48335	2325
48337	2374
48339	2515
48341	2287
48343	239
48345	2452
48347	2400
48349	2477
48351	2379
48353	2329
48355	2149
48357	2344
48359	2746
48361	415
48363	2407
48365	2087
48367	2309
48369	2236
48371	3059
48373	2531
48375	2318
48377	3019
48379	192
48381	2327
48383	2623
48385	1819
48387	2507
48389	2947
48391	2019
48393	2359
48395	2171
48397	69
48399	2523
48401	2358
48403	1026
48405	1170
48407	1354
48409	1795
48411	2597
48413	2690
48415	2315
48417	2336
48419	2068
48421	2355
48423	2352
48425	127
48427	2645
48429	2276
48431	2356
48433	2343
48435	2735
48437	2254
48439	2191
48441	2341
48443	2911
48445	2251
48447	2331
48449	649
48451	2754
48453	2453
48455	1796
48457	2360
48459	1458
48461	2655
48463	2757
48465	2982
48467	2156
48469	2239
48471	2041
48473	1117
48475	2142
48477	1529
48479	2998
48481	2559
48483	2338
48485	1612
48487	2427
48489	1487
48491	2584
48493	2091
48495	2154
48497	2312
48499	1673
48501	2078
48503	2337
48505	2462
48507	2683
49000	3180
49001	2940
49003	3084
49005	2617
49007	2739
49009	1814
49011	337
49013	2989
49015	3045
49017	3075
49019	3010
49021	2992
49023	2999
49025	3027
49027	3098
49029	1555
49031	1985
49033	2502
49035	1956
49037	3113
49039	2766
49041	2847
49043	2841
49045	3103
49047	3046
49049	2861
49051	2625
49053	2922
49055	2926
49057	1426
50000	3125
50001	2012
50003	1753
50005	1693
50007	1198
50009	1728
50011	1635
50013	52
50015	913
50017	1780
50019	1794
50021	2371
50023	1781
50025	2047
50027	2423
51000	3155
51001	872
51003	1902
51005	859
51007	473
51009	970
51011	414
51013	31
51015	2419
51017	1166
51019	1976
51021	483
51023	1215
51025	1335
51027	1077
51029	1443
51031	1082
51033	1161
51035	975
51036	118
51037	976
51041	750
51043	112
51045	408
51047	539
51049	334
51051	409
51053	1080
51057	253
51059	574
51061	1685
51063	545
51065	316
51067	1788
51069	700
51071	475
51073	175
51075	302
51077	846
51079	91
51081	328
51083	2112
51085	946
51087	204
51089	552
51091	711
51093	374
51095	79
51097	372
51099	116
51101	288
51103	76
51105	819
51107	1124
51109	1047
51111	793
51113	387
51115	54
51117	1604
51119	75
51121	567
51125	956
51127	162
51131	165
51133	134
51135	370
51137	437
51139	362
51141	1000
51143	2422
51145	260
51147	465
51149	270
51153	424
51155	384
51157	275
51159	135
51161	234
51163	1508
51165	2164
51167	969
51169	1195
51171	1104
51173	876
51175	1516
51177	628
51179	281
51181	294
51183	1021
51185	1135
51187	168
51191	1295
51193	191
51195	636
51197	921
51199	62
51510	23
51515	6
51520	21
51530	5
51540	16
51550	438
51570	9
51580	3
51590	36
51595	7
51600	4
51610	0
51620	10
51630	18
51640	11
51650	41
51660	26
51670	17
51678	1
51680	40
51683	15
51685	2
51690	19
51700	49
51710	42
51720	8
51730	29
51735	25
51740	33
51750	14
51760	45
51770	35
51775	22
51790	27
51800	618
51810	230
51820	24
51830	12
51840	13
53000	3172
53001	2850
53003	1645
53005	2791
53007	2969
53009	2804
53011	1617
53013	2202
53015	2601
53017	2823
53019	2892
53021	2656
53023	1854
53025	2952
53027	2845
53029	158
53031	2819
53033	2883
53035	595
53037	2904
53039	2840
53041	2920
53043	2906
53045	2415
53047	3076
53049	2377
53051	2716
53053	2785
53055	110
53057	2801
53059	2781
53061	2877
53063	2806
53065	2928
53067	1907
53069	267
53071	2671
53073	2880
53075	2888
53077	3041
54000	3146
54001	440
54003	388
54005	1072
54007	1107
54009	56
54011	301
54013	296
54015	442
54017	383
54019	1725
54021	429
54023	981
54025	2493
54027	1660
54029	53
54031	1455
54033	716
54035	932
54037	161
54039	2300
54041	560
54043	826
54045	888
54047	1190
54049	356
54051	347
54053	787
54055	730
54057	400
54059	749
54061	492
54063	963
54065	189
54067	1680
54069	63
54071	1808
54073	73
54075	2390
54077	1692
54079	455
54081	1538
54083	2513
54085	881
54087	1002
54089	493
54091	108
54093	728
54095	250
54097	472
54099	1093
54101	1263
54103	484
54105	200
54107	505
54109	1062
55000	3167
55001	1677
55003	2521
55005	2187
55007	2738
55009	1169
55011	1743
55013	2115
55015	378
55017	2475
55019	2639
55021	2009
55023	1373
55025	2634
55027	2221
55029	992
55031	2686
55033	2165
55035	1652
55037	1014
55039	1898
55041	2484
55043	2607
55045	1461
55047	463
55049	2000
55051	1986
55053	2449
55055	1279
55057	2013
55059	282
55061	444
55063	877
55065	1634
55067	2209
55069	2234
55071	1482
55073	2756
55075	2715
55077	895
55078	482
55079	218
55081	2298
55083	2461
55085	2580
55087	1650
55089	202
55091	196
55093	1401
55095	2335
55097	2083
55099	2661
55101	413
55103	1468
55105	1893
55107	2333
55109	1909
55111	2132
55113	2664
55115	2264
55117	1109
55119	2434
55121	1937
55123	2061
55125	2173
55127	1273
55129	2071
55131	786
55133	1246
55135	1965
55137	1606
55139	808
55141	2064
56000	3184
56001	3040
56003	2981
56005	3061
56007	3115
56009	3039
56011	2964
56013	3122
56015	2895
56017	2862
56019	3032
56021	2954
56023	3031
56025	3077
56027	2944
56029	3104
56031	2876
56033	2931
56035	3066
56037	3132
56039	3028
56041	2874
56043	2897
56045	2919
	
